Job,Operation,SubcontractOp,IMachine,IExpUnitRunTim,IExpSetUpTime,IExpStartupTime,IExpShutdownTim,IWaitTime,IWcRateInd,IStartupQty,ICapacityReqd,IMaxWorkOpertrs,IMaxProdUnits,ITimeTaken,IQuantity,MaxOpSpan,OpSlack,IStartupQtyEnt,IQuantityEnt,IExpUnitRunTimEnt,ITimeTakenEnt,SubSupplier,SupPoStkCode,SubQtyPer,SubOrderUom,SubUnitValue,SubWhatIfValue,SubPlanner,SubBuyer,SubLeadTime,SubDockToStock,SubOffsiteDays,SchStartDate,SchStartTime,SchEndDate,SchEndTime,OperationStatus,OpSplitFlag,MaxOpDelay,UnitValueReqd,RunTimeIssued,SetUpIssued,StartUpIssued,ShutdownIssued,ValueIssued,PiecesCompleted,ValueBilled,OperCompleted,QtyCompleted,QtyScrapped,LastScrapReason,PlannedQueueDate,PlannedStartDate,PlannedEndDate,ActualQueueDate,ActualStartDate,ActualFinishDate,AutoNarrCode,Narration,NonConformFlag,WorkCentre,WorkCentreDesc,ElapsedTime,MovementTime,UnitNumOfPieces,InspectionFlag,Milestone,MinorSetUp,MinorSetUpCode,ToolSet,ToolSetQty,ToolConsumption,QueueTime,MilestoneComp,CalcElapsedTime,HierHead1,HierHead2,HierHead3,HierHead4,HierHead5,CapacityIssued,Line,OpCompViaJob,TransferQtyOrPct,TransferQtyPct,ParentQtyPlanned,OperYieldPct,OperYieldQty,ParIssQty,HoursBilled,CoProductCostVal,QtyScrappedEnt,TransferQtyPctEnt,ParentQtyPlanEnt,OperYieldQtyEnt,ParIssQtyEnt,QtyCompletedEnt,ResourceMask,SchStartRunDate,SchStartRunTime,ScheduledMachine,AllowOpSplit,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,JobNest,TimeStamp,WipBranch,WipCtlGlCode,ProductionBin
485,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1100,00:00.0,700, , ,0,57,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A2, ,MBFA,Bicycle Assembly,4,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034675E, , , 
486,1,N,MBBA01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1015,00:00.0,2030, , ,0,14.25,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,MBBA,Bicycle Brake Assembly,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034675F, , , 
486,2,N,MBBA01,0.3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2030,00:00.0,1100, , ,0,17.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,F1, ,MBBA,Bicycle Brake Assembly,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346760, , , 
487,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1545,00:00.0,700, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346761, , , 
487,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,900,00:00.0,1600, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346762, , , 
487,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,2200, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346763, , , 
487,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2130,00:00.0,2000, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346764, , , 
488,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,730,00:00.0,1545, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346765, , , 
488,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2100,00:00.0,900, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346766, , , 
488,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1400, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346767, , , 
488,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,2130, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346768, , , 
489,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1600,00:00.0,1100, , ,0,57.62,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,14,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346769, , , 
489,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1100,00:00.0,2000, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,38, , ,MBQA,Quality and Inspection,14,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676A, , , 
489,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2000,00:00.0,915, , ,0,14.87,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,14,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676B, , , 
490,1,N,TLCC01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2100,00:00.0,1930, , ,0,32,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,6,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676C, , , 
490,2,N,WELD01,0.3,1,0,0.25,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1930,00:00.0,1015, , ,0,22.72,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,6,0,1,N,Y,0,    ,TOOL1,1,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676D, , , 
490,3,N,PAIN01,0.5,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,830,00:00.0,700, , ,0,29.988,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,6,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676E, , , 
491,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1600, , ,0,57,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A2, ,MBFA,Bicycle Assembly,5,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676F, , , 
492,1,N,MBBA01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,930,00:00.0,1945, , ,0,14.25,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,MBBA,Bicycle Brake Assembly,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346770, , , 
492,2,N,MBBA01,0.3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1945,00:00.0,1015, , ,0,17.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,F1, ,MBBA,Bicycle Brake Assembly,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346771, , , 
493,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1615,00:00.0,730, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346772, , , 
493,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,2100, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346773, , , 
493,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,700, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346774, , , 
493,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,630,00:00.0,500, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346775, , , 
494,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,1615, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346776, , , 
494,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,600,00:00.0,1200, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346777, , , 
494,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346778, , , 
494,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,630, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346779, , , 
495,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,2200, , ,0,57.62,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,14,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677A, , , 
495,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,1100, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,39, , ,MBQA,Quality and Inspection,14,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677B, , , 
495,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1100,00:00.0,2115, , ,0,14.87,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,14,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677C, , , 
496,1,N,TLCC01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,430,00:00.0,2100, , ,0,32,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,6,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677D, , , 
496,2,N,WELD01,0.3,1,0,0.25,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2100,00:00.0,1145, , ,0,22.72,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,6,0,1,N,Y,0,    ,TOOL1,1,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677E, , , 
496,3,N,PAIN01,0.5,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,830, , ,0,29.988,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,6,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677F, , , 
497,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,800, , ,0,57,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A2, ,MBFA,Bicycle Assembly,4,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346780, , , 
498,1,N,MBBA01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,845,00:00.0,1700, , ,0,14.25,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,MBBA,Bicycle Brake Assembly,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346781, , , 
498,2,N,MBBA01,0.3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,930, , ,0,17.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,F1, ,MBBA,Bicycle Brake Assembly,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346782, , , 
499,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1645,00:00.0,800, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346783, , , 
499,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1600,00:00.0,600, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346784, , , 
499,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346785, , , 
499,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,930,00:00.0,800, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346786, , , 
500,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,830,00:00.0,1645, , ,0,7.07,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,10,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346787, , , 
500,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,900,00:00.0,1600, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346788, , , 
500,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,1500, , ,0,5.74,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,10,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346789, , , 
500,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1100,00:00.0,930, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,10,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678A, , , 
501,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,1200, , ,0,58.55,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,5,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678B, , , 
501,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1500,00:00.0,500, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,40, , ,MBQA,Quality and Inspection,5,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678C, , , 
